  1.58197122421688,   1.58185401738169,   1.58177618043662,   1.58200013419356,   1.58169863931905,   1.58197469783375,   1.58175736597828,   1.58192888364313,   1.58179902509417,    1.5819195777554,   1.58178321798274,   1.58194844288633,   1.58172846796007,   1.58199012068263,   1.58169785216859,   1.58199877534447,   1.58175430285634,   1.58193066773881,   1.58186468221899,    1.5818025318198,   1.58195671331887,   1.58171147559216,   1.58199825391731,   1.58169976942046,   1.58200143077177,   1.58171516989516,   1.58199761085977,   1.58171325931877,   1.58200237584406,   1.58169747294779,   1.58198687012411,   1.58175713127624,   1.58187899592855,   1.58195491662042,   1.58170131662558,   1.58195018681339,   1.58193491658991,   1.58169825560952,   1.58185156222207,   1.58199674556651,   1.58194839403029
  1.58176470466579,   1.58200278620352,   1.58171377357665,   1.58193876086607,   1.58183059832488,     1.581862694598,   1.58189126512859,   1.58184439986936,   1.58187601548925,   1.58188694413664,   1.58179047979962,   1.58196528374616,   1.58169971125132,   1.58200044364104,   1.58177079325574,   1.58187774981678,   1.58193990596648,   1.58170187310071,   1.58199826839466,    1.5817895179736,   1.58185386475199,   1.58194852018988,   1.58170378546101,   1.58200267793886,   1.58173352385611,   1.58196100376379,   1.58180805569714,   1.58190715513901,   1.58184003687654,   1.58190361080554,   1.58181287858844,   1.58195880600888,   1.58173041150412,   1.58200225278377,   1.58172819906082,   1.58188090218896,   1.58197722006528,   1.58170620286802,   1.58184998186567,   1.58200184867141,   1.58189130374241
  1.58188901545551,   1.58176662156558,   1.58199770012619,   1.58169916420245,   1.58199868840008,   1.58169943278241,   1.58199819982844,     1.581698412722,   1.58199958101086,    1.5817552808359,   1.58191066040009,   1.58191402506107,   1.58171126648643,   1.58199905729363,   1.58181552287651,   1.58177556600025,   1.58200116717948,   1.58177331997476,   1.58181833865483,   1.58199204700913,   1.58173721820588,   1.58188342362078,   1.58195359072351,   1.58169742766629,   1.58198658465315,   1.58181356848546,   1.58184606823254,   1.58193286963467,   1.58173853800069,   1.58197728427219,   1.58171422074497,   1.58197691684556,   1.58174100151813,   1.58192644304489,   1.58186703818335,   1.58178089742238,   1.58200229646184,   1.58173859391444,   1.58182664399314,   1.58200221746603,   1.58185372043579
  1.58178953938013,   1.58198749136402,   1.58170993776771,   1.58200278305959,   1.58170015497901,    1.5820022263716,   1.58172336069763,   1.58196540443758,   1.58184258641974,   1.58178202879364,   1.58199570936973,   1.58174664784178,   1.58184434352968,   1.58199271395162,    1.5817703835734,   1.58177666710235,   1.58200113032323,   1.58186411995044,   1.58170099217375,    1.5819501910327,   1.58194846817311,   1.58171179188029,   1.58188818266997,   1.58197204890731,   1.58171427516909,   1.58192166097717,   1.58192057048863,   1.58171250354947,   1.58200269073951,   1.58172540896789,   1.58197420678093,   1.58177541656823,   1.58195792326155,   1.58176092575769,   1.58199105515678,   1.58170081713803,   1.58198282522608,    1.5818112994701,    1.5817846636343,   1.58200000048713,   1.58184109369494
  1.58197276028659,   1.58175552293775,   1.58193751514569,   1.58177027481381,   1.58195664822843,   1.58171261219474,    1.5820021927852,   1.58174290232265,   1.58188625011915,   1.58196492347612,   1.58171830243149,   1.58185587698968,   1.58199962769339,   1.58183402733203,    1.5816995868974,   1.58189827775719,   1.58200043185528,   1.58186766326067,   1.58170188312697,   1.58183108243395,   1.58200092776615,   1.58190077785073,   1.58170452561995,   1.58186461800305,   1.58199562934555,   1.58177952662021,   1.58179228884799,   1.58199838874152,   1.58174238478386,   1.58190754220977,   1.58190290486541,   1.58175935065627,    1.5819693682448,   1.58172102906957,   1.58197024825601,   1.58175724012058,   1.58190366236655,   1.58191114235885,   1.58173331671117,   1.58199024845407,   1.58185130975324
  1.58197116667523,   1.58172952160621,   1.58197722406836,   1.58170282672038,   1.58200273283933,   1.58174097226867,    1.5818998335922,   1.58195292298103,    1.5817086332987,   1.58187163626358,   1.58199954120447,   1.58185431110747,   1.58170128347618,   1.58179618071695,   1.58196683967113,   1.58199601230302,   1.58190547235053,   1.58176859552566,   1.58169773562239,   1.58180338646934,    1.5819645277788,   1.58199376604785,   1.58187059445366,   1.58170864354341,   1.58180643091027,   1.58199899212579,   1.58189029196244,   1.58169750657904,   1.58195090179194,   1.58191535069771,   1.58170609916235,   1.58200136407942,   1.58175142627186,   1.58194646922284,   1.58181001480248,   1.58193230288157,   1.58177896427034,   1.58198858324201,   1.58169850507733,    1.5819646478861,   1.58188101388704
  1.58173324068384,   1.58196817943731,   1.58181452369609,   1.58184469776547,   1.58196006044498,   1.58169967487462,   1.58193868149709,   1.58195670507817,   1.58174223939284,   1.58175005433803,   1.58194622210046,   1.58200147010088,   1.58194168936191,   1.58184476358229,    1.5817577127864,   1.58170628088519,   1.58170096249458,     1.581740174263,     1.581812596262,   1.58189838966348,   1.58197112757675,   1.58200272849524,   1.58197114924196,   1.58186921555463,   1.58173335846389,   1.58172585458246,   1.58193033837504,   1.58199027381797,   1.58179843354112,   1.58174299601931,   1.58199992558186,   1.58181713857497,   1.58180353372658,   1.58197163503642,   1.58170060200486,   1.58200069661345,   1.58169742531764,   1.58199488083847,   1.58172575747927,   1.58191556744529,   1.58192411070393
   1.5819594188331,   1.58169743878292,   1.58198480704308,   1.58185054510565,   1.58173333509324,   1.58199448882592,    1.5819002255018,   1.58171105734709,   1.58177191230777,   1.58193526062775,   1.58199919013423,   1.58199687879982,   1.58197791253134,   1.58196476220158,   1.58196287892642,   1.58196994003072,   1.58198092612582,   1.58199107340576,   1.58199769745306,   1.58200065697957,   1.58200110945476,   1.58199885339043,     1.581989287677,   1.58196166855836,   1.58190136756984,   1.58180176110864,   1.58170493935557,   1.58176204388067,   1.58196092369728,   1.58197324252052,   1.58176035025148,   1.58179440128511,   1.58199980684949,   1.58174708296703,   1.58191123533642,    1.5818838751858,   1.58180892680231,   1.58191398397089,   1.58183500843921,    1.5818411359037,   1.58196881638081
  1.58173822577883,   1.58181706107011,   1.58200166430828,   1.58181893453825,   1.58171551091336,    1.5819458232183,   1.58199235559862,   1.58188755990569,   1.58177872693478,   1.58172385835222,    1.5817101313924,   1.58171850822375,   1.58175705463719,   1.58183693517141,   1.58193608787997,    1.5819998485546,   1.58196754411995,   1.58182744025061,    1.5817059723556,   1.58172598018935,   1.58181917957946,     1.581902347823,   1.58195213022134,   1.58197368721812,   1.58197619922824,   1.58196038674785,   1.58191528580148,   1.58182747991412,   1.58171918388372,   1.58173610716409,   1.58194403529068,   1.58197865318057,   1.58175675647101,   1.58181960833816,   1.58198724288639,   1.58170733096245,   1.58198117263883,   1.58177426873379,   1.58195794002132,   1.58175421682855,   1.58199859296319
  1.58170293873543,   1.58180977342831,   1.58197246160256,    1.5819853750983,   1.58185524860537,   1.58172182708026,   1.58170613158283,   1.58175975661509,   1.58178300825219,   1.58174877107781,   1.58169853522688,   1.58176087490504,   1.58193633281122,   1.58198656915885,   1.58173586557944,   1.58181858085982,   1.58200277302579,   1.58177439513677,   1.58178017903548,   1.58199088951918,    1.5819064237458,   1.58170347679463,   1.58177381179727,   1.58190834499149,   1.58198037309188,   1.58200091135895,   1.58200277961813,   1.58200166352013,   1.58198555777807,   1.58192247711491,   1.58179338592139,   1.58169815058087,   1.58188377783104,   1.58199457613095,   1.58177059317304,    1.5818309597646,   1.58196885233439,   1.58169907194811,   1.58200227726984,   1.58169854116211,   1.58199775777265
