     1.9953641051703,     1.98942350847644,     1.98317070336991,     1.97663993330512,       1.969816974502,     1.96272472679013,     1.95530822770459,     1.94769373845338,      1.9397952533372,     1.93166868709455,      1.9233218202031,     1.91479003658717,     1.90605667055665,     1.89718942124609,     1.88814953121209,     1.87898937538748,     1.86968779254084,     1.86034415726567,     1.85091104899789,     1.84144328335136,     1.83192059075107,     1.82239415588583,     1.81287383074984,     1.80339034471499,     1.79392268067758,     1.78454694964789,     1.77520646505149,     1.76597163863594,     1.75683707596073,     1.74782971593884,     1.73893535574334,     1.73019896175465,     1.72161075687826,     1.71315924889675,     1.70491515620443,     1.69681088148009,     1.68891867341988,     1.68121618253934,     1.67371994947404,      1.6664220184763,     1.65932459014305,     1.65243483014178,     1.64577110078618,     1.63929507817091,     1.63306375470067,     1.38181260315046,     1.30760343623618,     1.34997796160665,     1.29031710806465,     1.28921443644194
    1.99513091319095,     1.98897717812911,     1.98257826062137,     1.97579256401158,     1.96879060686123,     1.96143915855408,     1.95383491043636,     1.94593335935435,      1.9378341562192,     1.92948220906673,     1.92091962703375,     1.91214507115743,     1.90320370080421,     1.89410337123513,     1.88485263929919,     1.87547265877737,     1.86599632635158,      1.8564390884843,     1.84680966061616,     1.83717717227242,     1.82747484342461,       1.817808202389,     1.80813915779212,     1.79851495446707,     1.78892592424973,     1.77941632546653,     1.76997745109051,     1.76065075057841,     1.75143399966746,     1.74234304481095,     1.73339102879682,     1.72460795820153,     1.71596217969335,     1.70750653730516,     1.69921866620096,     1.69111959461275,     1.68320854361169,     1.67553496245442,     1.66802375452682,      1.6607428853822,      1.6536754486528,     1.64681974393459,     1.64019272420909,     1.37424978368389,     1.35510209579299,     1.35922627046351,     1.28001295759727,     1.30733010176629,     1.27489654839756,     1.24228984615273
     1.9949501756306,     1.98859976200556,     1.98189430591386,      1.9749402170788,     1.96765063140843,     1.96007517240698,     1.95226509832114,     1.94412407478657,     1.93578818724505,     1.92719970871208,     1.91837564648038,     1.90938266908081,     1.90022748100392,     1.89087467498388,     1.88141438103086,      1.8718260848243,     1.86214962663911,     1.85239692951422,     1.84261020772001,     1.83275816157735,     1.82293132488874,     1.81305979358351,     1.80325816203287,     1.79349940045901,     1.78379469167963,     1.77415213267592,     1.76463708816486,      1.7552123175568,     1.74590065042726,      1.7367468899236,     1.72774691533144,     1.71890015747438,     1.71022319118605,     1.70172059515058,     1.69343808879213,      1.6853461470242,     1.67743070454659,     1.66974658222785,      1.6622726469208,     1.65500569743333,     1.64798032567167,     1.64116682495572,     1.44841756370332,     1.40622588532031,     1.29794559480598,     1.30025862173202,     1.24363863656631,     1.26439542940252,     1.21882437013825,      1.1836670730527
    1.99474988975595,     1.98816687180171,     1.98124481173402,     1.97404869881664,     1.96651336297366,      1.9587018266522,     1.95058882295505,     1.94223417567418,     1.93364357826809,     1.92479027198836,     1.91574135002584,     1.90651466778921,     1.89712575942116,     1.88753521099702,     1.87786201233395,     1.86805669626259,     1.85816865535268,     1.84822422410484,     1.83822351151711,     1.82821926636494,     1.81819761532472,     1.80820270632436,     1.79825686361535,     1.78834818672025,     1.77850706421281,     1.76875649911819,     1.75914985966138,     1.74962800738848,     1.74026964229687,     1.73105436933441,     1.72199259548994,      1.7130996993254,     1.70439387609352,     1.69587273458791,     1.68756131086825,      1.6794467188974,     1.67154306011239,     1.66387818981668,      1.6564291938841,     1.64920202652409,     1.44964319476333,     1.45676601431728,     1.30571936741185,     1.34274540603575,     1.27917281793106,     1.25322523595791,     1.22744269356759,     1.19127543267274,     1.16171673466623,     1.13041077272596
    1.99454846508171,     1.98767873978455,      1.9805507966113,     1.97305082499554,     1.96530501269387,     1.95724230776144,     1.94887475584884,     1.94027790784283,      1.9314021895943,     1.92230157697901,     1.91301749444167,     1.90355161368027,     1.89387353111947,     1.88407964656852,     1.87416531803477,     1.86412433109234,     1.85406266851651,     1.84391396108215,     1.83371955523906,     1.82350707633844,     1.81332548114189,     1.80320203745308,     1.79309542221535,     1.78304936837805,     1.77309626276333,     1.76324934862094,     1.75350616697272,     1.74391454911732,     1.73449664860011,     1.72519765580382,     1.71609006401223,      1.7071653311435,     1.69843489788512,     1.68991190526139,     1.68158335796345,     1.67346241049067,     1.66558614713951,     1.65793419295461,     1.65049890540543,     1.32574063879203,     1.27320106234737,     1.34185251670737,     1.35764671224017,     1.29330189784229,     1.20379856612757,     1.22884868484671,     1.16730539193317,     1.13851544738867,     1.11582929818585,     1.08872779511488
    1.99427392642791,     1.98718671046056,     1.97981706538114,      1.9720495270399,     1.96403380774716,     1.95568623538684,     1.94706938757213,     1.93820734567163,      1.9290933039607,     1.91971454826897,     1.91016262066871,     1.90042609475545,     1.89052643685423,     1.88050007001842,     1.87034947276294,     1.86009052082708,     1.84977970831956,     1.83943834725117,     1.82906643270948,     1.81867990796675,     1.80832443968599,     1.79802163015685,      1.7877681939082,     1.77758719102476,     1.76754762299181,     1.75757009258976,      1.7477684663933,     1.73808275798696,     1.72858461620175,     1.71923939623729,     1.71010101016474,     1.70112605625906,     1.69238168074329,     1.68382891377637,     1.67551780705644,     1.66741256535073,     1.65955771610992,     1.36540998777533,     1.36561932166913,     1.36024484014294,      1.3845278385939,      1.2423509695899,     1.29425952616135,     1.20473993037601,     1.16266028189469,     1.13265466857054,     1.11195915921869,     1.06986755755855,     1.04208117731912,      1.0051781108214
     1.9940606093422,     1.98666217500148,      1.9789919799799,     1.97104841735477,     1.96270266092398,     1.95411592097077,     1.94520002859238,     1.93604603624983,       1.926631078839,     1.91701745494425,     1.90721258214282,      1.8971879761234,     1.88703038859801,     1.87674635961125,     1.86635709061167,     1.85590998558409,     1.84535475579097,     1.83479469052448,     1.82424129637542,      1.8136906610805,     1.80316197951871,     1.79271268784397,     1.78232046379821,     1.77200665518538,     1.76182958647137,     1.75176942496342,     1.74184854400306,      1.7321087317218,     1.72256001666361,     1.71316136395965,     1.70396320071844,     1.69497898619243,      1.6861982262725,     1.67765009515016,     1.66933677201967,     1.66125861868581,     1.41227123587066,     1.48530277348827,     1.40330470501684,     1.20831299912475,     1.28567440674963,     1.20951047997059,     1.17512236714211,     1.17231526998077,     1.10478334210469,     1.08191162884653,     1.03807620745254,     1.00869582837678,    0.968550175523886,    0.916407113873938
    1.99377966329218,     1.98612362739953,     1.97817357283429,     1.96994538751419,     1.96130178017971,     1.95242861239911,      1.9432402676187,     1.93380067450687,     1.92410862545093,     1.91421434601598,     1.90409789221438,     1.89382505011778,     1.88340247328072,     1.87287507916643,     1.86223836635257,     1.85153605952549,     1.84078325392703,     1.83001135918427,     1.81927030484511,     1.80852498905106,      1.7978363761786,     1.78722091797644,     1.77668428834748,     1.76627555290725,     1.75597712312454,     1.74581565956745,     1.73583327324319,     1.72599755135154,     1.71638306756355,     1.70694226155557,     1.69771811815576,     1.68872668756993,     1.67994730763673,     1.67139292113426,     1.52452931550276,     1.35763084712359,     1.39564917553985,     1.23008440719753,     1.29975151894317,     1.16843045634669,     1.23524937199462,     1.17214448555017,     1.08652908288117,     1.06309529815389,     1.04611174130248,    0.996779903186603,    0.953561219580002,    0.915283900579832,    0.869604118903247,    0.815181468175246
    1.99352793813069,     1.98557066997703,     1.97733982919115,     1.96878050004778,      1.9598327898825,     1.95066607222764,     1.94115660671937,     1.93141847963763,     1.92144627963838,     1.91125511601783,     1.90084962069961,     1.89031093604398,     1.87961570079978,     1.86883504815758,     1.85796195345169,     1.84703339494609,     1.83607387426918,     1.82509030275053,     1.81414936732153,     1.80322009939404,     1.79237406709732,     1.78159459870393,     1.77092471046227,     1.76036587872591,     1.74999800081175,     1.73975494650381,     1.72967858692746,     1.71977292970526,     1.71009408179108,     1.70064026849799,     1.69136780134208,     1.68237499890591,     1.67358586794513,     1.41725264448761,     1.32264170099211,     1.25561117313581,     1.28159678306483,      1.2827731956125,     1.22072445429801,      1.1002865897937,     1.14577447041749,     1.09379810445709,      1.0279536439297,     1.00633444292449,    0.947872844070266,    0.904804272758378,    0.863303562057601,    0.814555578293068,    0.758887390717426,    0.698351433625232
    1.99318666054761,     1.98496728176746,     1.97639426669513,     1.96754645547883,       1.958305895059,     1.94882096582626,     1.93901661461963,        1.92893277504,     1.91866615183088,     1.90817614021222,     1.89748710526088,     1.88664501081772,     1.87569432000703,     1.86466819055576,     1.85350495858956,     1.84233740351152,     1.83114483900766,     1.81998631022008,     1.80882708388145,     1.79772756024289,     1.78670530283709,     1.77580771955788,     1.76499235851346,     1.75433301682224,     1.74382342620731,     1.73351650821958,     1.72337993429798,     1.71341887741106,     1.70369008039796,     1.69417465338352,     1.68490411605954,      1.6759013477808,     1.48261930677512,     1.28170744443608,     1.27740896399024,      1.3206021400956,     1.18564517397699,      1.2008329643416,     1.12803446019389,      1.1039829409509,    0.999281862055714,    0.975821172100086,    0.956143626863963,    0.903940338992611,    0.843757519252063,    0.789783256852978,    0.735253237406773,    0.674902156583079,    0.606046139063501,    0.525616426208537
